Date,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Bond,Bond,Bond,Bond,Bond,Bond,Bond,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,RE,RE,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock
2/14/2022,0.000184127,0.155942043,0.248707611,42586.91969,0.023733541,0.05800279,103.9835272,0.023475046,3.24E-06,1.888561716,0.146002543,2933.479036,1.072338638,0.010646074,0.618150141,124.800053,0.494818499,1.034678952,2.001565026,0.330757666,0.009743961,0.649511405,0.000790392,14.15705942,0.010339446,0.810104207,1.000512586,0.300717274,9.461304775,0.109102603,0.211045885,176.2937804,0.802217811,0.011278837,0.548718391,316.6136,9.79,2.632,232.8651,1.974,1.996,1.587,469.81,655.75,1570,799.25,166.875,91.625,142.425,96.48,193.02,122.93,18.12,95.46,2.9618,81700,23.83,1870.29,2360.2173,1028.0099,0.7125,1.2728,0.9244,6.3567,6.5821,1.1305,1.3526,7.8016,75.6582,115.53,8.8836,0.6615,9.3771,213.64,179.4,168.8800049,54.47000122,129.199997,223.1000061,155.1670075,627.9099731,52.77000046,538.4000244,92.58999634,54.75999832,2664,314.2799988,27.57500076,6358,13.32400036,135.3000031,135.526001,2330,152.4900055,788.7999878,272,295,242.6699982,353.1000061,2239,291.9200134,3810
2/15/2022,0.000186111,0.157950031,0.260319188,44575.20333,0.025833749,0.060989565,109.4666134,0.024877707,2.57E-06,1.975199142,0.151760923,3179.877076,1.122849372,0.011143984,0.65547392,131.7626262,0.50095493,1.05318731,2.179907515,0.343000108,0.010123398,0.666484119,0.000869988,14.93542811,0.011064614,0.855489856,1.000584595,0.324239881,9.777799904,0.114094639,0.221067942,182.3700084,0.852332863,0.011841812,0.553514712,317.799,9.79,2.712,232.4842,1.972,2.045,1.581,477.79,638,1551.25,779.75,168.725,104.15,142.9,93.28,170.89,123.04,18.07,92.07,2.8595,81900,23.34,1853.06,2247.5,1025.5,0.7151,1.2715,0.9254,6.3385,6.5525,1.1356,1.3533,7.8012,75.1492,115.62,8.8964,0.6639,9.284,215.54,181.56,172.7899933,55.25,131.3818207,225.8500061,156.5104981,656.4099731,53.90000153,539.4000244,94.93000031,55.09999847,2712,316.2000122,28.12000084,6314,13.17199993,136.4255066,136.6085053,2382,154.7200012,795.4000244,278.3999939,300.4700012,264.9500122,359.3500061,2275,307.4766541,3835
2/16/2022,0.000186921,0.158220012,0.256737259,43961.85939,0.025314227,0.061027371,115.5268032,0.024271364,2.57E-06,1.965216178,0.149095461,3127.830117,1.106959619,0.010999066,0.644267235,128.1608427,0.486448318,1.049737025,2.163718005,0.332796786,0.010127224,0.670365506,0.000837787,14.7308443,0.010796971,0.821524824,1.000396524,0.327670461,9.562685938,0.115008061,0.219270696,179.3094919,0.839036414,0.011765499,0.555676353,318.2104,9.79,2.664,232.9397,1.917,2.045,1.526,470.59,647,1587.5,780.5,167.45,105.4,143.125,94.81,166.92,121.91,18.07,93.66,2.8575,79000,23.54,1868.37,2279.7729,1061.661,0.7192,1.2681,0.9226,6.3332,6.5402,1.1373,1.3583,7.8005,75.0222,115.46,8.8736,0.6677,9.2719,219.8,184.47,172.5500031,56.29999924,134.9090881,225.3999939,158.1004944,663.8599854,54.0699997,547,94.05000305,55.36999893,2707,315.6499939,28,6284,13.30799961,137.4875031,137.7380066,2346,155,807.4000244,277.1000061,299.5,265.1099854,355.1499939,2261,307.7966614,3818
2/17/2022,0.000178368,0.157871985,0.251820669,40538.01283,0.022956714,0.059127802,104.7402268,0.02187294,2.41E-06,1.779285906,0.138552087,2881.482038,1.020747163,0.011276309,0.604253997,116.302411,0.412559731,1.019292697,2.146169065,0.299316824,0.009797093,0.620948116,0.000809214,13.81510771,0.009876202,0.744121048,1.000514533,0.305344651,8.412465294,0.104747438,0.202431831,163.3852821,0.767173416,0.010680603,0.557804393,317.9913,9.79,2.62,233.3051,1.84,1.974,1.458,473.86,650,1592,798,166.2,107.575,143.4,92.97,179.67,121.93,18.28,91.76,2.7862,79000,23.81,1897.27,2366.3259,1089.4573,0.7183,1.2702,0.9201,6.3381,6.5477,1.136,1.3614,7.7989,75.1,114.93,8.9223,0.6687,9.3435,218.41,182.65,168.8800049,55.86999893,136.654541,222.5,154.6524963,650.4299927,54.08000183,539.2000122,95.97000122,55.43999863,2740,313.5499878,27.19000053,6200,13.33399963,132.3085022,132.5390015,2315,151.4299927,793,272.6000061,290.730011,245.0700073,356.6000061,2241,292.1166687,3799.5
2/18/2022,0.000176767,0.157633408,0.233780898,40030.9756,0.022646436,0.058691989,105.3786024,0.021789652,2.53E-06,1.759207962,0.13876807,2785.727491,1.00077439,0.009235644,0.592478989,115.1970888,0.386024673,1.007575114,2.149860139,0.289918443,0.009767511,0.60325468,0.000770212,13.97482473,0.009630316,0.696000226,1.000558633,0.304093102,8.248882906,0.102184387,0.201102156,160.1378852,0.78589015,0.010663252,0.559235551,317.9439,9.79,2.572,233.5763,1.845,1.93,1.381,479.09,654.25,1601.5,797,165.425,109.4,143.25,93.54,176.49,122.99,18.2,91.07,2.7815,78000,23.96,1897.87,2345.7627,1067.6455,0.7173,1.2749,0.9215,6.3251,6.5696,1.1321,1.359,7.7999,74.6701,115,8.9811,0.6699,9.3959,216.44,180.92,167.3000031,55.8199997,137.0363617,214.1000061,152.6015015,647.8300171,54,542.5999756,95.37999725,55.88000107,2736,314.7999878,26.92000008,6184,13.47000027,130.4674988,130.4029999,2286,152.1399994,803.4000244,272.3999939,287.9299927,236.4199982,360.75,2233,285.6600037,3857.5
2/22/2022,0.000164411,0.156332777,0.223590398,38286.02709,0.020452177,0.050747473,93.59300677,0.01997559,2.13E-06,1.676574607,0.131552684,2639.299263,0.98892808,0.009572648,0.549001756,107.5227952,0.314034303,0.995520341,2.185774888,0.271720763,0.009463043,0.591266224,0.000760367,14.17370047,0.008792769,0.536222843,1.000703624,0.278802332,8.921408971,0.098648091,0.185876333,150.9054621,0.722833224,0.009616612,0.557541231,318.0797,9.79,2.616,232.0545,1.934,1.948,1.473,476.03,674.75,1635,844.25,164.225,112.075,143.75,96.84,190.99,121.11,18.48,92.35,2.8188,80800,24.09,1898.13,2347.8252,1075.5552,0.7219,1.2769,0.9214,6.326,6.5682,1.1325,1.3582,7.8017,74.62,115.08,8.8884,0.6731,9.3296,213.39,179.62,164.3200073,54.41999817,133.1636353,206.6000061,150.1974945,640.2700195,52.40999985,536.4000244,90.93000031,54.58000183,2756,314.1600037,26.29999924,5998,13.49199963,129.4024963,129.8135071,2277,151.8699951,795.2000122,281,287.7200012,233.8999939,348.75,2239,273.8433228,3793
2/23/2022,0.000164568,0.157921329,0.233749918,37296.572,0.019703594,0.048537756,88.76683113,0.019207308,2.09E-06,1.632123888,0.12784618,2590.359621,0.944722169,0.009325885,0.555038495,105.9659487,0.323454908,0.990285394,2.220312657,0.262567867,0.009402171,0.570666944,0.000750247,14.27841186,0.008408532,0.495256371,1.000498199,0.271383292,9.597244026,0.094714015,0.18200299,149.1206235,0.698746212,0.009389349,0.556976313,318.0952,9.79,2.624,232.1348,1.932,1.977,1.475,474.99,683.75,1675,876,162.775,108.025,143.05,96.84,213.33,122.4,18.53,92.1,2.8292,,24.52,1907.55,2482.0349,1091.6874,0.7233,1.2731,0.9181,6.3134,6.579,1.1309,1.3542,7.8048,74.63,114.97,8.8924,0.6772,9.3863,213.25,178.52,160.0700073,55.15999985,134.7818146,206.3500061,144.8269959,631.7299805,52.95000076,528.4000244,91.62000275,56.68999863,2738,309.9899902,26.12000084,5952,13.42599964,127.5849991,127.5879974,2235,148.6900024,781,282.1000061,280.269989,223.8699951,343.5,2245,254.6799927,3844
2/24/2022,0.000161847,0.155841198,0.255624367,38332.60983,0.019931758,0.044372665,87.78496818,0.019124921,2.18E-06,1.673397072,0.123812703,2598.06716,0.966866291,0.009583238,0.554986681,104.2304953,0.335580396,0.959026806,2.152889169,0.257062393,0.009205339,0.576298405,0.000710577,13.7206129,0.008333386,0.456072882,1.000636347,0.255450987,9.529160751,0.09291596,0.182505897,147.0330225,0.696272096,0.008896289,0.554009749,317.362,9.79,2.618,231.4893,1.807,1.972,1.447,452.09,695,1661.5,926,159.1,105.525,140.525,99.08,321.97,122.59,18.32,92.81,2.8969,80500,24.2,1903.14,2402.2927,1057.0819,0.7162,1.281,0.9259,6.3283,6.648,1.1191,1.3375,7.8077,75.6,115.52,8.9593,0.6691,9.4858,207.49,174.39,162.7400055,54.38000107,131.4363556,200.199997,151.3580017,656.8400269,50.59999847,505.6000061,84.98999786,54.04999924,2715,308.2799988,24.53000069,5692,13.36200047,132.6734924,132.6909943,2255,144.5500031,753.2000122,265.8999939,294.5899963,237.4799957,340.6499939,2204,266.9233398,3634
2/25/2022,0.000166518,0.155755354,0.612267032,39214.22063,0.021280237,0.046645208,92.74513483,0.020825282,2.24E-06,1.705960037,0.127575589,2764.535656,0.893538558,0.008666521,0.578655978,109.2663097,0.348220188,1.000859076,2.176160809,0.274013263,0.009372485,0.566751397,0.000690417,14.27116469,0.008782282,0.488431175,1.000473688,0.266732702,10.15556107,0.098633545,0.190696574,153.4691239,0.768902832,0.009484505,0.551882398,320.0051,9.95,2.567,231.4266,1.842,1.984,1.46,476.61,659.5,1590.25,843,160.025,103.675,139.275,97.93,225.55,122.12,17.99,91.59,2.8495,79430,24.19,1887.56,2367.0454,1054.1729,0.7232,1.2705,0.925,6.3169,6.601,1.1267,1.3405,7.8082,75.06,115.56,8.8199,0.6734,9.3873,217.15,181.86,164.8500061,58.25,134.5454559,207.449997,153.7884979,667.1199951,52.88000107,530.2000122,88.01999664,56.02000046,2760,319.2399902,24.77000046,5828,13.77999973,134.5195007,134.4595032,2339,147.9700012,790,280.8999939,297.3099976,241.5700073,353.9500122,2263,269.956665,3739
2/28/2022,0.000178296,0.156176365,0.157655304,43193.23403,0.021978435,0.046144494,100.270064,0.0218337,2.30E-06,1.896872819,0.133156461,2919.201229,0.968832449,0.010003336,0.625320689,113.4745787,0.331084618,1.014812489,2.259177816,0.297415032,0.009498398,0.608808369,0.000710441,14.78818753,0.009658303,0.633435787,1.00035086,0.276000264,14.91378704,0.108070693,0.196886645,170.1903054,0.782043801,0.010371914,0.545971202,320.6738,9.94,2.537,231.713,1.741,1.839,1.411,475.66,697.5,1644.25,928,157.725,103.5,140.5,100.99,237.78,122.57,18,95.72,3.0134,80100,24.42,1907.9,2488.384,1043.3885,0.7262,1.2675,0.9166,6.3084,6.6291,1.1219,1.3419,7.8139,75.493,114.99,8.8166,0.6759,9.4849,217.5,183.41,165.1199951,55.13999939,135.1818237,203.3000031,153.5630035,666.5100098,51.50999832,529.5999756,86.55999756,54.31000137,2969,321.4500122,24.27499962,5860,13.83199978,134.8910065,135.0570068,2411,141.8000031,794.2000122,277.2000122,298.7900085,243.8500061,355,2281,290.1433411,3746.5
3/1/2022,0.000173606,0.156437853,0.369801673,44354.63751,0.02301286,0.04543507,99.87918695,0.022279133,2.35E-06,1.962121585,0.133938005,2972.485066,1.148341565,0.009802253,0.634804247,112.5440426,0.355630233,1.022231085,2.281537165,0.295001637,0.009729014,0.607172435,0.000700441,15.12449481,0.009752982,0.619724083,1.000451929,0.285161341,14.0973456,0.109703071,0.198532276,177.5341563,0.784861838,0.010389178,0.553220921,320.8555,9.94,2.355,234.1841,1.394,1.711,1.109,463.74,739.75,1705.5,1001.75,156.275,106.2,140.525,104.97,289.98,126.35,18.34,103.41,3.1511,80100,25.37,1943.22,2580.3142,1053.3085,0.7248,1.274,0.9185,6.3116,6.6859,1.1126,1.3321,7.8157,75.7523,114.89,8.8792,0.6755,9.6277,211.38,179.56,163.199997,52.72000122,134.5090942,195.7200012,151.1419983,634.210022,51.91999817,512.2000122,82.48999786,53.59000015,2902,316.8399963,23.22999954,5720,14.25199986,134.1679993,134.0614929,2382,136.449997,767.2000122,259.2999878,294.9500122,234.7700043,344.75,2290,288.1233215,3685
3/2/2022,0.000171897,0.156366017,0.359898079,43924.11644,0.022559538,0.044504691,100.9423322,0.021349646,2.40E-06,1.957420296,0.132989884,2950.118501,1.162671362,0.010101513,0.640279494,110.3513594,0.33953877,1.014952155,2.24071919,0.301206501,0.009636911,0.62217194,0.000689488,15.50930289,0.009569028,0.585657961,1.000467361,0.27567755,14.02006797,0.106430867,0.193495686,177.7099447,0.768495526,0.01032932,0.55543845,320.95,9.94,2.357,233.3304,1.553,1.865,1.26,462.58,739,1677.5,1058.5,158.3,106.3,140.1,112.93,394.05,122.04,18.64,110.6,3.4947,80100,25.25,1926.11,2668.5623,1071.1273,0.7296,1.2628,0.9205,6.321,6.6888,1.1121,1.3403,7.8128,75.611,115.5,8.8513,0.6784,9.6765,214.04,181.9,166.5599976,53.02000046,135.2909088,197.3200073,152.0525055,655.3699951,54,517.2000122,80.55999756,52.65000153,2933,323.6400147,23.32500076,5804,14.52999973,134.7514954,134.5715027,2438,139.2799988,775,266.5,300.1900024,242.199997,348.5,2328,293.2966614,3646.5
3/3/2022,0.000173414,0.15617995,0.357928337,42451.78959,0.021554508,0.044264394,96.7747684,0.020207221,2.32E-06,1.837455387,0.129610188,2834.469105,1.026260279,0.00984975,0.605844596,111.352123,0.323413527,0.996675277,2.270348418,0.278915958,0.009474513,0.581791895,0.000642067,14.89465589,0.009041791,0.570509473,1.000016685,0.260517655,13.39733132,0.103024063,0.187918536,172.0326445,0.752184572,0.009988271,0.556777843,320.6984,,2.382,233.1061,1.587,1.844,1.301,456.88,751.25,1680.25,1289,156.35,105.2,138.35,110.46,384.05,123.55,18.93,107.67,3.5034,83500,25.16,1935.21,2775.6096,1080.3398,0.7329,1.268,0.9171,6.3195,6.7226,1.1064,1.3346,7.8158,75.943,115.46,8.9073,0.68,9.7338,209.45,178.49,166.2299957,52.34999847,134.1090851,196.0599976,147.8984985,630.789978,53.59999847,496,77.51000214,51.22999954,2820,327.7399902,23.48999977,5732,13.86600018,134.3079987,133.8995056,2396,138.2899933,744.7999878,258.2000122,295.9200134,237.1399994,346.2999878,2321,279.7633362,3563.5
3/4/2022,0.000164916,0.157513609,0.316892109,39137.60364,0.020154801,0.042717616,89.45503821,0.018520854,2.43E-06,1.724009449,0.12259107,2617.156028,0.569310934,0.009099463,0.576234293,101.3918025,0.301970829,0.982647015,2.201064483,0.256034307,0.008944383,0.556628009,0.000631753,13.81123043,0.008439735,0.547157472,1.000197093,0.253429194,12.14547041,0.09610401,0.175933181,159.7134884,0.712672267,0.009457724,0.556044715,319.1829,9.939,2.36,234.1896,1.533,1.722,1.21,439.5,756.5,1676.25,1348,153.125,100.45,135.775,118.11,460.27,120.2,19.35,115.68,3.7763,83500,25.67,1968.45,3002.3875,1121.2993,0.737,1.273,0.9165,6.3188,6.8038,1.0926,1.3225,7.8136,76.41,114.78,8.952,0.686,9.8646,201.43,172.97,163.1699982,50.68999863,130.2181854,188.5599976,145.6410065,594.3200073,51.16999817,472.8999939,73.09999847,49.15999985,2798,325.3399963,22.25499916,5530,12.85400009,132.121994,131.9064941,2305,134.3999939,716.7999878,243.699997,289.8599854,229.3600006,336.3999939,2259,279.4299927,3410.5
3/7/2022,0.000133513,0.15669755,0.323146721,38062.04021,0.019704712,0.040081228,86.16708879,0.018055296,2.61E-06,1.670565622,0.117104716,2497.77132,0.856395905,0.008686294,0.560755381,98.86926222,0.278032771,0.9690159,2.176557014,0.25339427,0.008314366,0.51946744,0.000630346,13.33819576,0.008696011,0.513094553,1.000123042,0.238124727,11.16564145,0.093750224,0.170452917,158.0626859,0.723286711,0.008847083,0.534608976,316.9611,9.94,,232.3012,1.597,1.749,1.306,419.57,749.25,1674.25,1425.25,154.6,100.275,137.9,123.21,539.53,120.66,19.27,119.4,3.9215,91000,25.66,1998.11,2997.1702,1123.0021,0.7316,1.2818,0.9253,6.3194,6.8567,1.0852,1.3102,7.8194,76.96,115.29,9.0526,0.683,9.9924,197.08,170.08,159.3000031,48.95999908,128.345459,183.2200012,137.4530029,574.3400269,50.68000031,463.1000061,70.51999664,48.04999924,2830,322.7200012,22.21999931,5500,13.40600014,126.4645004,126.3785019,2307,129.2100067,697.2000122,238.8999939,278.9100037,213.5200043,341.8500061,2213,268.1933289,3328
3/8/2022,0.000134344,0.157469518,0.32887941,38737.2685,0.019985088,0.03965603,96.87415868,0.018550597,2.89E-06,1.713440229,0.117029293,2576.747612,0.802248831,0.009142384,0.582434615,100.6176442,0.282542564,0.96337229,2.18621024,0.253478883,0.008500519,0.523777733,0.000620269,13.55473338,0.008870693,0.505851003,1.000282428,0.243014902,10.58706558,0.09524352,0.17298575,204.8463461,0.720977464,0.00993889,0.528231353,315.7101,,2.332,230.9153,1.601,1.871,1.447,415.71,754.5,1704.5,1273,154.025,102.925,139.05,127.98,511.44,122.17,19.43,123.7,4.4373,92000,26.39,2052.41,3180.292,1153.6583,0.7266,1.288,0.929,6.3178,6.8301,1.0899,1.3103,7.8187,76.89,115.66,8.9798,0.6804,9.9377,196.9,169.83,157.4400024,48.5,125.1090927,187.9400024,136.0144959,573.039978,50.50999832,468.5,71.05000305,47.47999954,2746,318.519989,22.56500053,5568,13.67000008,127.2785034,127.1044998,2217,128.3000031,701.4000244,245.1000061,275.8500061,215.1399994,328.2999878,2071,274.7999878,3336.5
3/9/2022,0.000145463,0.157037745,0.195640437,41982.92636,0.021106775,0.040345062,99.75558699,0.020662424,3.00E-06,1.806625647,0.121587874,2729.783504,0.832910456,0.009139512,0.603993319,106.9420897,0.312117532,0.983842502,2.354297051,0.271892117,0.008646354,0.565522048,0.000660683,14.09782142,0.009499036,0.521088761,1.000293752,0.253267766,10.67566682,0.100935141,0.18902369,188.7294839,0.767236092,0.010606264,0.528334431,316.3293,9.94,2.379,230.2939,1.672,1.948,1.526,444.85,735,1686.5,1199.5,154.05,101.15,137.575,111.14,373.58,121.67,18.94,108.7,3.4643,92000,25.73,1991.49,2937.2217,1076,0.7322,1.2804,0.9262,6.3174,6.7189,1.1075,1.3179,7.8192,76.355,115.82,8.8925,0.6838,9.6726,209.71,178.18,162.949997,51.79000092,132.7090912,201.6000061,139.279007,621.3400269,53.77000046,494.7000122,76.19999695,51.09999847,2794,325.3999939,24.34000015,5690,13.60200024,133.8659973,133.4199982,2347,133.4400024,740.2000122,259.8999939,288.5,230.1399994,356,2146,286.3233337,3434
3/10/2022,0.000138457,0.157501786,0.184073048,39437.45977,0.020428445,0.039772744,104.8241428,0.020098186,2.60E-06,1.723750004,0.116885141,2608.048498,0.279216366,0.009464972,0.585041957,102.6555124,0.303594388,0.971285211,2.263276578,0.26482794,0.008606438,0.533333778,0.000645074,13.71285997,0.009030634,0.505552612,1.000565303,0.249854043,9.984465508,0.096611585,0.179038021,179.3156764,0.737465454,0.00986201,0.528971012,314.851,10.14,2.535,229.469,1.908,2.009,1.524,424.11,757.75,1700,1073.75,151.65,100.1,135.9,109.33,296.89,116.86,19.1,106.02,3.2962,84000,25.88,1995.86,2927.9927,1068.3516,0.7357,1.2767,0.93,6.3212,6.7717,1.0983,1.3083,7.8225,76.29,116.13,8.9482,0.6862,9.6849,205.79,176.43,158.5200043,50.79000092,129.0545502,198.1000061,146.8175049,600.0700073,53.77000046,494.7000122,72,50.47999954,2776,325.2999878,23.63500023,5606,13.10400009,132.6820068,132.4295044,2347,131.8600006,735.4000244,255.8999939,285.5899963,226.5800018,338.7999878,2108,279.4333191,3364.5
3/11/2022,0.000134928,0.157367716,0.180784575,38794.97314,0.020454594,0.038356547,95.70546398,0.019149205,2.80E-06,1.702071262,0.115602217,2559.563044,0.549925127,0.009311391,0.580915969,104.965356,0.289484966,0.951539866,2.158337941,0.259313144,0.008291015,0.522224102,0.000651051,13.44900174,0.008786221,0.496002203,1.000199651,0.243017217,10.06689133,0.093676067,0.183906488,170.6737877,0.802155371,0.00939457,0.52814036,313.706,10.139,2.591,229.1486,1.867,2.006,1.492,420.66,764.5,1690.75,1090,153.275,102.725,137.3,112.67,311.06,121.03,19.24,109.33,3.4176,84000,25.8,1985.29,2816.1675,1079.571,0.729,1.2743,0.9346,6.3389,6.8169,1.0909,1.3036,7.8287,76.483,117.28,9.001,0.6807,9.7365,208.78,179.25,154.7299957,51.61999893,130.6909027,203.75,145.5245056,585.8499756,55.36999893,499.3999939,72.41999817,51.04000092,2760,326.6000061,24.10000038,5708,13.03600025,130.4754944,129.8704987,2364,128.8899994,747.5999756,258,280.0700073,221,338.2000122,2112,265.1166687,3391.5
3/14/2022,0.000127634,0.155168203,0.18497149,39666.75582,0.020560759,0.037580716,98.19611493,0.019268801,3.02E-06,1.707428465,0.114047788,2590.696051,0.509717812,0.009123354,0.580249624,105.6736525,0.29234399,0.93988643,2.211402823,0.269039014,0.008171181,0.519061782,0.000620291,13.24129226,0.0087523,0.5105853,1.000218973,0.24377189,10.171286,0.094833611,0.180127544,185.6642441,0.774655727,0.009185195,0.521489962,310.452,10.139,2.698,228.4644,1.968,2.14,1.596,428.63,728.25,1687.25,1090,155.95,102.2,140.325,106.9,270.92,118.77,19.13,103.01,3.2763,84000,25.02,1951.12,2387.4451,1030.2084,0.7187,1.2822,0.9385,6.3607,6.7993,1.0939,1.3,7.8297,76.43,118.18,9.0373,0.6745,9.6137,211.72,181.83,150.6199951,52.29000092,134.4181824,209.3000031,141.8529968,577.5499878,55.77000046,506.7999878,74.43000031,53.09999847,2818,329.980011,24.875,5752,12.97799969,126.7409973,125.9509964,2417,130.1699982,761.2000122,265,276.4400024,213.3000031,345.25,2133,255.456665,3423
3/15/2022,0.000124253,0.157002772,0.333986289,39338.78549,0.020640339,0.037224876,95.3781664,0.01913627,2.91E-06,1.740761722,0.112783809,2620.149625,0.492889446,0.00925452,0.576054434,106.9885683,0.28511661,0.938026289,2.201795599,0.259458611,0.008192241,0.54752898,0.000651187,13.09437796,0.008647689,0.473860191,1.000333515,0.242289732,9.406324456,0.094528442,0.182546353,183.2787031,0.766782518,0.0087438,0.526075655,311.0902,10.14,2.658,228.9227,1.907,2.16,1.576,427.44,758,1658.75,1154.25,156.35,102.4,140.85,99.91,274.4,118.6,18.73,96.44,3.0297,84000,24.86,1917.84,2423.96,985.7873,0.7196,1.2763,0.941,6.3696,6.7897,1.0951,1.3038,7.8281,76.41,118.28,9.0026,0.6769,9.6043,210.58,180.23,155.0899963,52.24000168,134.5818176,208.8999939,147.3665009,596.7000122,55.93999863,502.7999878,75.3199997,52.75999832,2800,332.5499878,25.06500053,5660,12.92399979,129.6605072,129.1979981,2362,132.4799957,750.4000244,261,287.1499939,229.7299957,344,2189,267.2966614,3381.5
3/16/2022,0.000139785,0.157188822,0.349311949,41143.92804,0.02188164,0.038575787,98.43061111,0.019920973,3.07E-06,1.808817247,0.116908394,2772.055618,0.498270165,0.009545391,0.59946052,111.3591954,0.297085062,0.947941826,2.288713971,0.267082881,0.008034433,0.541603295,0.00067086,13.46576121,0.008967645,0.47869621,1.000434539,0.252236237,9.035563634,0.09895156,0.189273153,189.6192511,0.793538336,0.009020053,0.52699091,313.5325,10.14,2.664,228.6569,1.899,2.187,1.629,446.81,730,1649.25,1069.25,157.25,102.375,139.35,98.02,240.81,119.8,18.56,95.04,3.1001,78000,25.06,1927.93,2409.0049,1017.6741,0.7289,1.2676,0.9402,6.351,6.7428,1.1032,1.3145,7.8191,76.19,118.72,8.8872,0.6835,9.4051,214.44,184.31,159.5899963,54.02000046,137.2727203,215.8500061,153.1040039,650.6300049,56.97999954,520.7999878,78.40000153,53.08000183,2832,336.1099854,25.55999947,5756,12.77000046,133.690506,133.2805023,2417,138.3999939,770.2000122,274.8999939,294.3900147,244.9600067,359.9500122,2236,280.0766602,3411.5
3/17/2022,0.000138932,0.15668661,0.345850793,40951.37988,0.021901549,0.037516033,96.59779053,0.019824372,3.00E-06,1.805048207,0.11650192,2814.854434,0.48631126,0.009535957,0.599157411,110.3102328,0.293465627,0.948281875,2.288458507,0.262451115,0.008199723,0.536886708,0.00065114,13.53440503,0.008876135,0.561407658,1.000499605,0.250863332,9.805299918,0.098327867,0.189672907,187.8216216,0.793502799,0.009121169,0.526357173,316.0964,10.14,2.646,228.8707,1.905,2.192,1.566,460.69,754.5,1668.5,1098,156.55,100.35,139.475,106.64,249.78,121.86,18.69,102.98,3.4874,78000,25.34,1942.64,2510.175,1020.8448,0.7374,1.2625,0.9368,6.3459,6.7097,1.1089,1.3146,7.8182,75.912,118.59,8.7906,0.6879,9.4146,216.56,186.17,160.6199951,53.97000122,138.654541,213.449997,157.2389984,654.0999756,57.84999847,521.7999878,76.66999817,53.47999954,2870,344.9700012,25.60499954,5880,13.10999966,134.6004944,133.8390045,2500,140.1499939,774.2000122,276.3999939,295.2200012,247.6600037,360.8500061,2291,290.5333252,3439.5
3/18/2022,0.000139467,0.156271899,0.354226065,41801.1545,0.022121978,0.039207943,98.79864171,0.020507457,2.97E-06,1.83674966,0.119305736,2945.343025,0.451586204,0.009738961,0.607833548,112.1158685,0.301481176,0.941656914,2.320346603,0.258463157,0.008378184,0.549409365,0.000670067,13.77683877,0.00919079,0.561857362,1.00048276,0.26015203,10.40381853,0.100068589,0.193042283,195.1142009,0.798265866,0.009261408,0.526126641,316.4019,10.14,2.644,229.3712,1.89,2.148,1.498,466.51,741.75,1668,1063.75,157,99.4,140.5,107.93,246,126.86,18.93,104.7,3.5981,80000,24.95,1921.09,2491,1022,0.7415,1.2602,0.9312,6.3609,6.7338,1.1055,1.318,7.8244,76.05,119.17,8.7297,0.6903,9.4194,214.2,186.85,163.9799957,54.83000183,138.6727295,211.8999939,161.2505035,679.8599854,58.00999832,519.7999878,75.90000153,53.81000137,2889,342.4100037,25.47500038,5852,12.72799969,136.8014984,136.1255035,2557,140.1000061,769,275,300.4299927,264.5299988,362.7000122,2308,301.7966614,3420.5
3/21/2022,0.000149304,0.157651187,0.348310533,41077.99799,0.021565684,0.040527765,123.3352092,0.021447809,2.92E-06,1.794406771,0.119339434,2897.97668,0.743100984,0.009615805,0.606523762,116.1587308,0.305957196,0.948626184,2.294670146,0.261768552,0.008316528,0.53442819,0.00066149,13.93558059,0.009557998,0.60749696,1.000346835,0.264028898,11.49384738,0.106994127,0.20388787,191.8486758,0.838152233,0.009924102,0.530105844,315.347,10.14,2.692,228.9096,1.994,2.317,1.638,462.92,756.25,1691,1119.25,156.1,100.625,140.05,115.62,225.31,130.01,19.28,112.12,3.8009,,25.2,1935.95,2584.3401,1037.1979,0.74,1.2592,0.9335,6.3552,6.7533,1.1014,1.3165,7.8251,76.28,119.47,8.7415,0.6884,9.4896,208.12,183.51,165.3800049,54.5,137.5090942,212.3500061,161.4915009,682.9099731,58.65999985,514,77.44000244,52.15000153,2868,349.6600037,25.54000092,5950,13.09399986,136.4785004,136.1015015,2536,139.6499939,764.5999756,272.5,299.1600037,267.3399963,355.1499939,2310,307.0533447,3405.5
